OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions,first_names,last_name,last_init,name_raw,id,fi_ln
A5109741259,,Jahanvi Narendra Agrawal,['Jahanvi Narendra Agrawal'],1,4,1,1,jahanvi narendra,agrawal,a,jahanvi narendra agrawal,A5109741259,j agrawal
A5050548152,https://orcid.org/0000-0001-6800-2000,Edward W. Thommes,"['E. Thommes', 'E. W. Thommes', 'E.W. Thommes', 'Edward  Wolfgang Thommes', 'Edward Thommes', 'Edward W Thommes', 'Edward W. Thommes', 'Edward Wolfgang Thommes', 'Thommes, E.W.', 'Thommes, Edward', 'Thommes, Edward W.']",147,2451,27,20,edward w.,thommes,t,edward w. thommes,A5050548152,e thommes
A5100398753,https://orcid.org/0000-0001-8841-6278,Kun Liu,"['Kun Liu', 'Liu Kun', 'Liu, Kun']",86,1166,19,39,kun,liu,l,kun liu,A5100398753,k liu
A5030588961,https://orcid.org/0000-0003-0896-8385,Susanne Fietz,"['Fietz, S.', 'Fietz, Susanne', 'S Fietz', 'S. Fietz', 'S.W. Fietz', 'Susanne FIETZ', 'Susanne Fietz', 'Susanne W. Fietz']",103,1904,27,12,susanne,fietz,f,susanne fietz,A5030588961,s fietz
A5054208133,https://orcid.org/0000-0003-2201-7738,Lu An,"['An LU', 'An Lu', 'Lu AN', 'Lu An', 'Yihang Hu']",52,1273,14,15,lu,an,a,lu an,A5054208133,l an
A5048302226,https://orcid.org/0000-0003-0086-993X,Renata Cueto de Souza,"['Renata Cueto De Souza', 'Renata Cueto de Souza']",6,18,2,1,renata cueto de,souza,s,renata cueto de souza,A5048302226,r souza
A5031600303,https://orcid.org/0000-0001-5285-4372,Elliot Montpellier,"['Elliot Marcel Montpellier', 'Elliot Montpellier']",4,0,0,3,elliot,montpellier,m,elliot montpellier,A5031600303,e montpellier
A5091031349,https://orcid.org/0000-0002-8690-9113,Adrian MacKenzie,"['A MacKenzie', 'A Mackenzie', 'A. I. MACKENZIE', 'A. I. MacKenzie', 'A. I. Mackenzie', 'A. MacKenzie', 'A.I. MACKENZIE', 'Adrian MacKenzie', 'Adrian Mackenzie', 'MacKenzie, Adrian', 'Mackenzie,\xa0A']",98,2579,27,26,adrian,mackenzie,m,adrian mackenzie,A5091031349,a mackenzie
A5083809068,,Angela Starnaman,['Angela Starnaman'],1,0,0,1,angela,starnaman,s,angela starnaman,A5083809068,a starnaman
A5134190994,https://orcid.org/0000-0002-7920-9231,Daniel Gan,"['Daniel Gan', 'Gan, Daniel']",5,0,0,1,daniel,gan,g,daniel gan,A5134190994,d gan
A5016974389,https://orcid.org/0000-0002-5784-244X,Andreina Yulis San Juan,"['A. Yulis San Juan', 'Andreina Yulis San Juan']",4,32,2,1,andreina yulis san,juan,j,andreina yulis san juan,A5016974389,a juan
A5001033788,https://orcid.org/0000-0003-2244-1897,Joris van der Hoeven,"['J. Van der Hoeven', 'J. van der Hoeven', 'JORIS VAN DER HOEVEN', 'Joris Hoeven', 'Joris Van Der Hoeven', 'Joris Van der Hoeven', 'Joris van der Hoeven', 'Joris van\xa0der Hoeven', 'Van Der Hoeven, Joris', 'van Der Hoeven, Joris', 'van der Hoeven, Joris']",261,2166,25,14,joris van der,hoeven,h,joris van der hoeven,A5001033788,j hoeven
A5102878106,https://orcid.org/0000-0002-7272-7271,Xuan Lin,"['Lin, Xuan', 'X. Lin', 'Xuan Lin', 'Yaguang Zhang']",97,2151,25,38,xuan,lin,l,xuan lin,A5102878106,x lin
A5102730188,https://orcid.org/0000-0002-6828-4543,Christian Schuetz,"['C. Schuetz', 'C.G Schuetz', 'Christian Schuetz', 'Schuetz Christian', 'Schuetz, Christian']",52,2725,24,23,christian,schuetz,s,christian schuetz,A5102730188,c schuetz
A5076154696,https://orcid.org/0000-0003-3115-8989,Gerhard Gries,"['G Gries', 'G. GRIES', 'G. Gries', 'GERHARD GRIES', 'Gerhard GRIES', 'Gerhard Gries', 'Gries, Gerhard', 'Kelvin Lau']",412,7545,44,13,gerhard,gries,g,gerhard gries,A5076154696,g gries
A5003347472,https://orcid.org/0000-0002-6104-9911,John Singleton,"['J. D. SINGLETON', 'J. Singleton', 'J. W. Singleton', 'JOHN SINGLETON', 'John D. Singleton', 'John Singleton', 'Singleton J.', 'Singleton, J', 'Singleton, John', 'Singleton, John D.']",172,1079,16,32,john,singleton,s,john singleton,A5003347472,j singleton
A5037509232,https://orcid.org/0000-0002-8702-5694,Alissa Greer,"['A Greer', 'A. Greer', 'Alissa Greer', 'Alissa M Greer', 'Alissa M. Greer', 'Alissa Merielle Greer']",60,1146,21,10,alissa,greer,g,alissa greer,A5037509232,a greer
A5018536019,,M. Ashouri,['M. Ashouri'],1,0,0,1,m.,ashouri,a,m. ashouri,A5018536019,m ashouri
A5098085462,https://orcid.org/0000-0002-7159-3750,Nina Liuta,['Nina Liuta'],1,4,1,1,nina,liuta,l,nina liuta,A5098085462,n liuta
A5046127459,,Mary-Ellen Kelm,"['Kelm, Mary-Ellen', 'M. Kelm', 'M.-E. Kelm', 'Mary-Ellen Kelm']",57,502,13,11,mary-ellen,kelm,k,mary-ellen kelm,A5046127459,m kelm
A5029573644,,Chris M. Henry,"['Chris Henry', 'Chris M. Henry', 'Henry, C.']",5,96,3,1,chris m.,henry,h,chris m. henry,A5029573644,c henry
A5067361308,https://orcid.org/0000-0001-6872-3254,Jiawei He,"['He, J. Y.', 'He, Jiawei', 'He, Jinhong', 'J. Y. He', 'J.\u2009Y. He', 'Jia-Wei He', 'Jia-wei HE', 'JiaWei He', 'Jiawei He', 'Jinhong He', 'M. Hasan']",135,1683,19,61,jiawei,he,h,jiawei he,A5067361308,j he
A5107466242,,M. E. Hayden,"['Hayden, Michael E.', 'Hayden, Michael, E.', 'M E Hayden', 'M. E Hayden', 'M. E. Hayden', 'M.E Hayden', 'M.E. Hayden', 'M.\u2009E. Hayden', 'Michael E. Hayden']",115,3597,32,21,m. e.,hayden,h,m. e. hayden,A5107466242,m hayden
A5035122787,https://orcid.org/0000-0003-1580-1479,Daniel Gibson,"['D.D. Gibson', 'DANIEL D. GIBSON', 'Dan Gibson', 'Daniel D. GIBSON', 'Daniel D. Gibson', 'Daniel Gibson', 'Gibson, Dan', 'Gibson, Daniel D', 'Gibson, Daniel D.', 'THEODORE G. TOBISH']",104,1656,25,14,daniel,gibson,g,daniel gibson,A5035122787,d gibson
A5069091105,,Lakshay Sethi,['Lakshay Sethi'],1,1,1,1,lakshay,sethi,s,lakshay sethi,A5069091105,l sethi
A5020672824,https://orcid.org/0000-0002-5942-4444,Meghan B. Azad,"['Azad M', 'Azad, Meghan B', 'Azad, Meghan B.', 'M Azad', 'M B Azad', 'M. Azad', 'M. B. Azad', 'M.B. Azad', 'MB Azad', 'Meghan Azad', 'Meghan B Azad', 'Meghan B. Azad', 'Meghan\xa0B. Azad']",318,17353,60,31,meghan b.,azad,a,meghan b. azad,A5020672824,m azad
A5013097569,,Richard D. Heyman,"['Heyman, Richard D.', 'R Heyman', 'RICHARD D. HEYMAN', 'Richard D. Heyman', 'Richard Heyman']",35,363,8,48,richard d.,heyman,h,richard d. heyman,A5013097569,r heyman
A5009627762,https://orcid.org/0000-0002-6057-1804,Elizabeth Peterson,"['E Anne Peterson', 'E Peterson', 'E. Peterson', 'Elizabeth A Peterson', 'Elizabeth A. Peterson', 'Elizabeth Anne Peterson', 'Elizabeth Peterson', 'Peterson, Elizabeth', 'Peterson, Elizabeth A.']",289,877,15,22,elizabeth,peterson,p,elizabeth peterson,A5009627762,e peterson
A5102937909,https://orcid.org/0000-0002-2098-8808,Yue Sun,"['Paul C.H. Li', 'Sun Yue', 'Xingyang Xue', 'Y Sun', 'Yue Sun']",105,1822,23,41,yue,sun,s,yue sun,A5102937909,y sun
A5027557200,,Sara Chan,"['S. Y. P. Chan', 'Sara Chan']",6,43,3,8,sara,chan,c,sara chan,A5027557200,s chan
A5092009233,,Maryam Momtahen,['Maryam Momtahen'],3,15,2,1,maryam,momtahen,m,maryam momtahen,A5092009233,m momtahen
A5110877475,,J Holmes,"['J Holmes', 'J. E. Holmes', 'J. Eric Holmes', 'J. Holmes', 'John E. Holmes', 'John Eric Holmes', 'John Holmes']",35,352,9,16,j,holmes,h,j holmes,A5110877475,j holmes
A5100384142,https://orcid.org/0000-0001-7555-8138,Lingling Zhang,"['Chuan Wang', 'Ling-Ling ZHANG', 'Ling-Ling Zhang', 'Ling-ling ZHANG', 'Ling-ling Zhang', 'Lingling ZHANG', 'Lingling Zhang', 'Ling‐Ling Zhang', 'ZHANG Ling-ling', 'Zhang Ling-Ling']",162,2017,25,88,lingling,zhang,z,lingling zhang,A5100384142,l zhang
A5005297246,https://orcid.org/0000-0002-1334-3059,Joseph Cohen,"['Cohen , Joseph', 'Cohen, Joseph', 'Cohen, Joseph P.', 'Cohen, Joseph Paul', 'J COHEN', 'J Cohen', 'J. Cohen', 'J. P. Cohen', 'J.-P. Cohen', 'J.P. Cohen', 'JOSEPH COHEN', 'Joseph Cohen', 'Joseph P. Cohen', 'Joseph Paul Cohen']",288,5447,32,51,joseph,cohen,c,joseph cohen,A5005297246,j cohen
A5100307880,,Cao Liang,"['Cao Liang', 'Liang Cao']",65,19,1,6,cao,liang,l,cao liang,A5100307880,c liang
A5064533484,,L. D. Stein,"['L. D. Stein', 'Lincoln David Stein', 'Lincoln Stein']",5,1,1,5,l. d.,stein,s,l. d. stein,A5064533484,l stein
A5005389012,https://orcid.org/0000-0001-8610-7287,Priya Muralidharan,['Priya Muralidharan'],25,615,9,8,priya,muralidharan,m,priya muralidharan,A5005389012,p muralidharan
A5100738417,https://orcid.org/0000-0003-2956-1939,Jing Li,"['Jing Li', 'Li Jing', 'Li, Jing']",45,165,6,19,jing,li,l,jing li,A5100738417,j li
A5006308151,https://orcid.org/0000-0002-0812-6527,Erin E. Michalak,"['CREST.BD', 'E Michalak', 'E. E. MICHALAK', 'E. E. Michalak', 'E. Michalak', 'E. Michalak⁎', 'E.E Michalak', 'E.E. Michalak', 'ERIN E. MICHALAK', 'Erin E Michalak', 'Erin E. Michalak', 'Erin Elwood Michalak', 'Erin Michalak', 'Michalak, E. E.', 'Michalak, Erin', 'Michalak, Erin E.']",250,6826,45,26,erin e.,michalak,m,erin e. michalak,A5006308151,e michalak
A5110022632,,Callum Brown,"['Brown, Callum', 'C. R.D. Brown', 'Callum Brown']",5,25,3,3,callum,brown,b,callum brown,A5110022632,c brown
A5064720737,,Tamara Phu,['Tamara Phu'],1,8,1,1,tamara,phu,p,tamara phu,A5064720737,t phu
A5008590238,,Victor Song,"['Victor Song', 'Victor Y Song', 'Victor Y. Song']",21,102,5,2,victor,song,s,victor song,A5008590238,v song
A5034372135,,G. Gary Wang,"['G. Gary Wang', 'Wang, G. Gary']",11,47,4,1,g. gary,wang,w,g. gary wang,A5034372135,g wang
A5057431186,,Ben Matheson,"['B Matheson', 'B. Matheson', 'Ben Matheson', 'Matheson, Ben']",15,20,2,5,ben,matheson,m,ben matheson,A5057431186,b matheson
A5057917572,,Brittany Dominique Walker,"['Brittany D. Walker', 'Brittany Dominique Walker']",6,11,2,1,brittany dominique,walker,w,brittany dominique walker,A5057917572,b walker
A5064876624,https://orcid.org/0000-0001-9790-2649,Ana Maria Navas Iannini,"['Ana Maria Navas Iannini', 'Ana Maria Navas-Iannini', 'Ana Maria Navas\xa0Iannini']",39,155,7,6,ana maria navas,iannini,i,ana maria navas iannini,A5064876624,a iannini
A5106015268,,Ravneet Mundi,['Ravneet Mundi'],1,0,0,1,ravneet,mundi,m,ravneet mundi,A5106015268,r mundi
A5029879301,,Entong Ye,"['E. Ye', 'Entong Ye']",3,63,3,2,entong,ye,y,entong ye,A5029879301,e ye
A5041213619,https://orcid.org/0000-0001-5606-9179,Olessya Akimenko,['Olessya Akimenko'],1,0,0,1,olessya,akimenko,a,olessya akimenko,A5041213619,o akimenko
A5093048769,,Philippa Mennell,"['P. Mennell', 'Philippa Mennell']",2,5,1,5,philippa,mennell,m,philippa mennell,A5093048769,p mennell
A5109653577,,Jeremy R. Brown,"['Jeremy Brown', 'Jeremy R. Brown']",5,0,0,2,jeremy r.,brown,b,jeremy r. brown,A5109653577,j brown
A5042589233,,Beverley Gartrell,['Beverley Gartrell'],14,112,4,1,beverley,gartrell,g,beverley gartrell,A5042589233,b gartrell
A5113220296,,Hui Xie,"['Hui Xie', 'Xie, Hui']",34,62,3,19,hui,xie,x,hui xie,A5113220296,h xie
A5092835365,,Ramani Remaseshan,['Ramani Remaseshan'],1,10,1,1,ramani,remaseshan,r,ramani remaseshan,A5092835365,r remaseshan
A5034745440,https://orcid.org/0000-0001-7315-4789,Catherine Taylor,"['C Taylor', 'C. Taylor', 'CATHERINE TAYLOR', 'Catherine J. Taylor', 'Catherine Taylor', 'Taylor, Catherine']",36,667,9,17,catherine,taylor,t,catherine taylor,A5034745440,c taylor
A5100327532,https://orcid.org/0000-0002-8868-8350,Xin Zhang,"['X.-H. Zhang', 'Xin Zhang', 'Zhang, Xin']",93,1858,26,59,xin,zhang,z,xin zhang,A5100327532,x zhang
A5087312966,https://orcid.org/0000-0002-7168-0918,Zuobin Wang,"['Bowei Wang', 'H Guo', 'Hangze Song', 'Jia Xu', 'Rui Wang', 'Wang Z', 'Wang, Zuobin', 'Xia Wang', 'Xingyue Wang', 'Z B Wang', 'Z Wang', 'Z. B. Wang', 'Z. WANG', 'Z. Wang', 'Zhankun Weng', 'Zhengxun Song', 'Zuo Bin Wang', 'Zuo-Bin Wang', 'ZuoBin Wang', 'Zuobin B Wang', 'Zuobin WANG', 'Zuobin Wang']",468,3763,29,41,zuobin,wang,w,zuobin wang,A5087312966,z wang
A5094001550,,Cheng Lit,['Cheng Lit'],2,2,1,2,cheng,lit,l,cheng lit,A5094001550,c lit
A5036820825,https://orcid.org/0000-0002-1301-487X,Gillian Russell,"['G. H. RUSSELL', 'G. H. Russell', 'GILLIAN RUSSELL', 'Gillian Russell', 'Russell, Gillian']",60,624,13,7,gillian,russell,r,gillian russell,A5036820825,g russell
A5041466014,https://orcid.org/0000-0001-6815-2391,Lucy Le Mare,"['Le Mare, Lucy', 'Lucy Le Mare']",24,1078,15,2,lucy le,mare,m,lucy le mare,A5041466014,l mare
A5108166775,https://orcid.org/0000-0003-3003-4343,Jie Liang,"['J Liang', 'J. Liang', 'Jie Liang', 'Liang, Jie']",341,4317,30,55,jie,liang,l,jie liang,A5108166775,j liang
A5101529847,https://orcid.org/0000-0002-6031-5210,Jiacheng Chen,"['Chen, Jiacheng', 'Jiacheng Chen']",21,191,7,18,jiacheng,chen,c,jiacheng chen,A5101529847,j chen
A5017461803,https://orcid.org/0000-0001-5307-4167,Chloé E. Hill,"['C. Hill', 'Chloe E Hill', 'Chloe E. Hill', 'Chloe Hill', 'Chloé E Hill', 'Chloé E. Hill', 'Hill, Chloe', 'Hill, Chloe E']",93,1245,19,43,chloé e.,hill,h,chloé e. hill,A5017461803,c hill
A5077779935,https://orcid.org/0000-0003-3150-7317,Lucas Hilderbrand,['Lucas Hilderbrand'],44,545,11,5,lucas,hilderbrand,h,lucas hilderbrand,A5077779935,l hilderbrand
A5091213274,https://orcid.org/0000-0002-2991-2922,Toshiaki Iizuka,"['IIZUKA, Toshiaki', 'Iizuka, Toshiaki', 'T Iizuka', 'T. Iizuka', 'TOSHIAKI IIZUKA', 'Toshiaki IIZUKA', 'Toshiaki Iizuka']",102,1631,21,27,toshiaki,iizuka,i,toshiaki iizuka,A5091213274,t iizuka
A5041906762,https://orcid.org/0009-0002-8123-7132,Robin Jia,"['Jia, Robin', 'Patrick Lewis', 'R. Jia', 'Robin Jia', 'Zhu, Wang Bill']",132,6746,22,20,robin,jia,j,robin jia,A5041906762,r jia
A5019334129,,Grace Mwashigadi,"['Grace M Mwashigadi', 'Grace M. Mwashigadi', 'Grace Mwashigadi', 'Mwashigadi, Grace']",30,338,10,12,grace,mwashigadi,m,grace mwashigadi,A5019334129,g mwashigadi
A5037710580,https://orcid.org/0000-0002-9901-6947,Alyssa Howren,"['A Howren', 'A. Howren', 'Alyssa Howren', 'Alyssa M Howren', 'Alyssa M. Howren', 'Howren, Alyssa']",42,562,13,11,alyssa,howren,h,alyssa howren,A5037710580,a howren
A5099178243,,Zhangyang Ying,['Zhangyang Ying'],1,1,1,1,zhangyang,ying,y,zhangyang ying,A5099178243,z ying
A5037308900,https://orcid.org/0000-0002-6519-274X,Miranda Dennis,"['Miranda Dennis', 'Miranda T. Dennis']",2,0,0,1,miranda,dennis,d,miranda dennis,A5037308900,m dennis
A5000464508,,G. Leach,"['G. LEACH', 'G. Leach']",4,0,0,2,g.,leach,l,g. leach,A5000464508,g leach
A5107707304,,Moninder Lalli,['Moninder Lalli'],1,0,0,1,moninder,lalli,l,moninder lalli,A5107707304,m lalli
A5099021824,,Isaac M von Riedemann,"['Isaac M von Riedemann', 'von Riedemann, Isaac M']",2,9,1,1,isaac m von,riedemann,r,isaac m von riedemann,A5099021824,i riedemann
A5012731211,https://orcid.org/0009-0001-1549-8409,M Muhammad,"['M Muhammad', 'Mahmud Muhammad', 'Mubarak Muhammad', 'Muhammad, M.J.']",7,15,3,2,m,muhammad,m,m muhammad,A5012731211,m muhammad
A5100327349,https://orcid.org/0000-0001-7623-5787,Xin Zhang,"['Xin Zhang', 'Xin, Zhang', 'Zhang Xin', 'Zhang, Xin']",83,1270,20,34,xin,zhang,z,xin zhang,A5100327349,x zhang
A5106553884,https://orcid.org/0000-0002-8870-7304,Yifan Wei,"['Wei, Y. J.', 'Y. J. Wei', 'Y.J. Wei', 'Y.\u2009J. Wei', 'Yifan Wei', 'Youqiang Wei']",29,1134,9,14,yifan,wei,w,yifan wei,A5106553884,y wei
A5092091032,,Makaela Prentice,['Makaela Prentice'],1,3,1,1,makaela,prentice,p,makaela prentice,A5092091032,m prentice
A5088451688,https://orcid.org/0000-0002-3908-1085,Catherine Z Worsnop,"['Catherine Worsnop', 'Catherine Z Worsnop', 'Catherine Z. Worsnop', 'Worsnop, Catherine']",22,512,10,7,catherine z,worsnop,w,catherine z worsnop,A5088451688,c worsnop
A5094626479,,Sabine Levet,['Sabine Levet'],1,0,0,3,sabine,levet,l,sabine levet,A5094626479,s levet
A5100357254,https://orcid.org/0000-0003-2219-083X,Dongwoo Kim,"['Dong-Woo Kim', 'Dongwoo Kim', 'Dongwoo Kim Dongwoo Kim', 'Kim, Dongwoo']",37,120,6,17,dongwoo,kim,k,dongwoo kim,A5100357254,d kim
A5109944350,,Ron Ydenberg,"['RON YDENBERG', 'Ron C Ydenberg', 'Ron C. Ydenberg', 'Ron Ydenberg', 'Ydenberg, Ron', 'Ydenberg, Ron C.', 'Ydenberg, Ronald C.']",51,1429,20,4,ron,ydenberg,y,ron ydenberg,A5109944350,r ydenberg
A5022871139,,Glenys M. Webster,"['G Webster', 'Glenys M. Webster', 'Glenys Webster', 'Glenys Webster*', 'Webster, Glenys Muriel']",63,3971,35,6,glenys m.,webster,w,glenys m. webster,A5022871139,g webster
A5112908065,,K. Michael Nolan,"['K. M. Nolan', 'K. Michael Nolan', 'K.M. Nolan', 'Kelly Nolan']",33,381,10,8,k. michael,nolan,n,k. michael nolan,A5112908065,k nolan
A5110760144,,Davide Donatti,['Davide Donatti'],1,0,0,1,davide,donatti,d,davide donatti,A5110760144,d donatti
A5092432451,https://orcid.org/0009-0001-0345-2606,Nazmus Sakib,['Nazmus Sakib'],3,51,2,1,nazmus,sakib,s,nazmus sakib,A5092432451,n sakib
A5093690545,https://orcid.org/0000-0002-2763-8106,Elodie Joy Jacquet,"['Elodie Joy Jacquet', 'Jacquet, Elodie']",2,0,0,2,elodie joy,jacquet,j,elodie joy jacquet,A5093690545,e jacquet
A5089918134,https://orcid.org/0000-0003-2877-6268,Nadia O’Brien,"[""N O'Brien"", ""N. O'Brien"", ""Nadia O'Brien"", 'Nadia O’Brien', 'Nadia O’brien', ""O'Brien, Nadia""]",71,1968,23,20,nadia,o’brien,o,nadia o’brien,A5089918134,n o’brien
A5025532912,,Ghazal Saheb Jam,['Ghazal Saheb Jam'],1,11,1,1,ghazal saheb,jam,j,ghazal saheb jam,A5025532912,g jam
A5101371170,,Shujian Jin,"['Jin, Shujian', 'Shujian Jin']",2,0,0,1,shujian,jin,j,shujian jin,A5101371170,s jin
A5093389966,,Matthew K. Edema,"['Matthew Edema', 'Matthew K. Edema']",2,1,1,2,matthew k.,edema,e,matthew k. edema,A5093389966,m edema
A5113746120,https://orcid.org/0009-0004-1202-9764,Zhang Yu,"['Z. Yu', 'Zhang Yu', 'Zhentao Yu']",57,417,10,23,zhang,yu,y,zhang yu,A5113746120,z yu
A5046691230,https://orcid.org/0000-0002-7477-5269,Amber Gigi Hoi,"['A. G. Hoi', 'Amber Gigi Hoi']",15,74,5,6,amber gigi,hoi,h,amber gigi hoi,A5046691230,a hoi
A5025802885,https://orcid.org/0000-0002-1889-7843,Scott Cloutier,"['Cloutier, Scott', 'Scott A. Cloutier', 'Scott Cloutier']",55,2833,20,13,scott,cloutier,c,scott cloutier,A5025802885,s cloutier
A5018700398,https://orcid.org/0000-0002-2258-1091,Iman Tavassoly,"['I Tavassoly', 'I. Tavassoly', 'Iman Tavassoly', 'Tavassoly, Iman', 'Tavassoly, iman']",62,7599,20,13,iman,tavassoly,t,iman tavassoly,A5018700398,i tavassoly
A5050352013,,S. Cressman,['S. Cressman'],1,0,0,1,s.,cressman,c,s. cressman,A5050352013,s cressman
A5018478383,https://orcid.org/0000-0003-4295-3339,Julie Hussin,"['Hussin, Julie', 'Hussin, Julie G.', 'J. Hussin', 'J.G. Hussin', 'JULIE HUSSIN', 'Julie G Hussin', 'Julie G. Hussin', 'Julie Hussin']",103,1749,20,18,julie,hussin,h,julie hussin,A5018478383,j hussin
A5033873670,https://orcid.org/0000-0002-4867-2063,Matthew P. Cheng,"['Elaine Gilmara', 'M Cheng', 'M P Cheng', 'M. P. Cheng', 'Matthew Cheng', 'Matthew P Cheng', 'Matthew P. Cheng', 'Matthew Pellan Cheng']",244,11402,42,58,matthew p.,cheng,c,matthew p. cheng,A5033873670,m cheng
A5075112881,https://orcid.org/0000-0001-6643-853X,Rose Murphy,['Rose Murphy'],16,673,7,4,rose,murphy,m,rose murphy,A5075112881,r murphy
A5034514284,,Ker C. Thomson,"['K. C. Thomson', 'K.C. Thomson', 'KER C. THOMSON', 'Ker C. Thomson', 'Ker. C. Thomson', 'Thomson, Ker C.', 'Thomson,Ker C.']",18,126,6,3,ker c.,thomson,t,ker c. thomson,A5034514284,k thomson
A5060365634,,Thierry Fassier,"['Fassier T', 'Fassier, T.', 'Fassier, Thierry', 'T. Fassier', 'Thierry Fassier']",56,248,7,6,thierry,fassier,f,thierry fassier,A5060365634,t fassier
A5093029620,https://orcid.org/0009-0001-3374-1687,Zoë M. Gilson,"['Zoë Gilson', 'Zoë M. Gilson']",2,16,2,3,zoë m.,gilson,g,zoë m. gilson,A5093029620,z gilson
A5076469158,,Steve Pye,"['Pye, Steve', 'Steve Pye']",5,18,3,6,steve,pye,p,steve pye,A5076469158,s pye
A5095451944,,Anthony Samajdar,['Anthony Samajdar'],1,0,0,1,anthony,samajdar,s,anthony samajdar,A5095451944,a samajdar
A5024929830,,M.C. Duncan,['M.C. Duncan'],1,0,0,2,m.c.,duncan,d,m.c. duncan,A5024929830,m duncan
A5081124051,https://orcid.org/0000-0003-4958-7466,Debopam Das,"['Das, Debopam', 'Debopam Das', 'Luca Soldaini']",23,658,10,20,debopam,das,d,debopam das,A5081124051,d das
A5100757137,https://orcid.org/0000-0002-3327-5532,Ping Tan,"['P. Tan', 'Ping TAN', 'Ping Tan', 'Tan Ping', 'Tan, Ping']",142,689,13,26,ping,tan,t,ping tan,A5100757137,p tan
A5054629615,https://orcid.org/0009-0002-2146-1028,Annie Hung,"['A. Hung', 'Annie Hung', 'Annie K Hung', 'Annie K. Hung', 'Annie Kwok Hung']",57,999,12,21,annie,hung,h,annie hung,A5054629615,a hung
A5036115963,,E. Barad,['E. Barad'],2,0,0,2,e.,barad,b,e. barad,A5036115963,e barad
A5055393677,https://orcid.org/0000-0002-8588-3396,Sarah Lord Ferguson,"['Sarah Lord Ferguson', 'Sarah T. Lord Ferguson']",30,434,12,1,sarah lord,ferguson,f,sarah lord ferguson,A5055393677,s ferguson
A5021128859,https://orcid.org/0000-0002-7359-0721,S. P. Watkins,"['S P Watkins', 'S. P. Watkins', 'S. Watkins', 'S.P Watkins', 'S.P. Watkins', 'Simon P Watkins', 'Simon P. Watkins', 'Simon Watkins', 'Watkins, S', 'Watkins, S.', 'Watkins, S.P.']",196,3135,30,7,s. p.,watkins,w,s. p. watkins,A5021128859,s watkins
A5029186556,,Susan Own,['Susan Own'],1,0,0,1,susan,own,o,susan own,A5029186556,s own
A5055001297,,Jayson Shurgold,"['Jayson H. Shurgold', 'Jayson Shurgold']",17,459,9,5,jayson,shurgold,s,jayson shurgold,A5055001297,j shurgold
A5028915561,https://orcid.org/0000-0002-9359-2572,Claire Buchanan,['Claire Buchanan'],1,1,1,1,claire,buchanan,b,claire buchanan,A5028915561,c buchanan
A5047700742,https://orcid.org/0000-0002-0995-3444,Stephen Melczer,"['Baryshnikov, Yuliy', 'Melczer, Stephen', 'S. Melczer', 'STEPHEN MELCZER', 'Stephen Melczer']",67,1279,9,13,stephen,melczer,m,stephen melczer,A5047700742,s melczer
A5101686970,https://orcid.org/0000-0003-2559-045X,Fangxin Wang,"['F. Wang', 'FangXin Wang', 'Fangxin Wang', 'Wang, Fangxin']",141,2574,29,31,fangxin,wang,w,fangxin wang,A5101686970,f wang
A5103237084,https://orcid.org/0000-0002-5282-2386,Boah Kim,"['BoAh Kim', 'Boah Kim']",16,269,6,3,boah,kim,k,boah kim,A5103237084,b kim
A5022796523,,Sam Doesburg,['Sam Doesburg'],1,73,1,1,sam,doesburg,d,sam doesburg,A5022796523,s doesburg
A5045728371,https://orcid.org/0000-0002-5486-4723,Eric Merkley,"['E. D. Merkley', 'E.D. Merkley', 'Eric D. Merkley', 'Eric Merkley', 'Merkley, Eric']",410,1807,21,21,eric,merkley,m,eric merkley,A5045728371,e merkley
A5111037263,,Gloria Y Lin,['Gloria Y Lin'],1,4,1,1,gloria y,lin,l,gloria y lin,A5111037263,g lin
A5092700665,,Ronda Arab,['Ronda Arab'],2,2,1,1,ronda,arab,a,ronda arab,A5092700665,r arab
A5074381164,,Rachel Chimuka,['Rachel Chimuka'],12,0,0,1,rachel,chimuka,c,rachel chimuka,A5074381164,r chimuka
A5014876465,,Nadine Schuurmann,['Nadine Schuurmann'],1,1,1,1,nadine,schuurmann,s,nadine schuurmann,A5014876465,n schuurmann
A5011600617,,N. Scott,"['N. Scott', 'Nick A. Scott', 'Nick Scott']",4,21,3,2,n.,scott,s,n. scott,A5011600617,n scott
A5108585653,,Bonnie Henry,"['B HENRY', 'B Henry', 'B. Charles Henry', 'B. Henry', 'BONNIE HENRY', 'Bonnie Henry', 'Hanrahan', 'Henry B.', 'John Galbraith']",122,5905,34,42,bonnie,henry,h,bonnie henry,A5108585653,b henry
A5101702608,https://orcid.org/0000-0002-3221-4623,David Murphy,"['D MURPHY', 'D Murphy', 'D. J. Murphy', 'D. Murphy', 'David J Murphy', 'David J. Murphy', 'David Murphy', 'Murphy, David']",68,1133,15,30,david,murphy,m,david murphy,A5101702608,d murphy
A5010208879,,Erica Chuang,"['Erica Chuang', 'Erica S.Y. Chuang', 'Erica SY Chuang']",10,198,6,5,erica,chuang,c,erica chuang,A5010208879,e chuang
